# Reference      Predicted      Error          #atoms         
-207.34459      -207.32219      0.02240         64.00000       
-205.11285      -205.08620      0.02665         64.00000       
-210.36852      -210.37978      0.01127         64.00000       
-208.63312      -208.72603      0.09291         64.00000       
-197.51237      -197.20400      0.30837         64.00000       
-209.59922      -209.60088      0.00165         64.00000       
-206.63228      -206.70106      0.06878         64.00000       
-206.23133      -206.27450      0.04317         64.00000       
-205.72285      -205.75208      0.02923         64.00000       
-207.38918      -207.34528      0.04390         64.00000       
-200.50072      -200.52415      0.02343         64.00000       
-206.52875      -206.61274      0.08399         64.00000       
-206.63725      -206.78078      0.14353         64.00000       
-204.43214      -204.45160      0.01945         64.00000       
-200.76203      -200.77665      0.01461         64.00000       
-206.98236      -207.07099      0.08863         64.00000       
-202.42511      -202.61358      0.18846         64.00000       
-205.22322      -205.11520      0.10802         64.00000       
-210.63167      -210.54151      0.09016         64.00000       
-204.74845      -204.91781      0.16936         64.00000       
-209.03655      -208.94856      0.08799         64.00000       
-203.52840      -203.42462      0.10377         64.00000       
-209.28117      -209.19231      0.08886         64.00000       
-204.34128      -204.30593      0.03535         64.00000       
-203.80784      -203.84719      0.03935         64.00000       
-206.06066      -206.09337      0.03271         64.00000       
-201.80032      -201.76619      0.03414         64.00000       
-199.74987      -199.56385      0.18601         64.00000       
-207.96084      -207.94523      0.01562         64.00000       
-208.98266      -209.05283      0.07017         64.00000       
-201.46483      -201.46079      0.00404         64.00000       
-201.40482      -201.33637      0.06845         64.00000       
-210.16667      -209.96774      0.19893         64.00000       
-202.17813      -202.30322      0.12509         64.00000       
-206.66829      -206.71276      0.04447         64.00000       
-209.90901      -209.84105      0.06797         64.00000       
-208.02003      -207.93093      0.08910         64.00000       
-205.01849      -205.01876      0.00027         64.00000       
-208.53778      -208.60697      0.06919         64.00000       
-208.19484      -208.20724      0.01240         64.00000       
-207.52792      -207.53892      0.01100         64.00000       
-206.91312      -206.73529      0.17783         64.00000       
-209.61186      -209.69214      0.08028         64.00000       
-208.80419      -208.94705      0.14286         64.00000       
-201.02995      -201.17745      0.14750         64.00000       
-207.89744      -207.99468      0.09724         64.00000       
