# Reference      Predicted      Error          #atoms         
-51.03701       -58.36960       7.33259         10.00000       
-48.63393       -58.36960       9.73566         10.00000       
-48.42443       -58.36960       9.94517         10.00000       
-47.97870       -58.36960       10.39090        10.00000       
-50.16156       -58.36960       8.20804         10.00000       
-51.32203       -58.36960       7.04757         10.00000       
-51.07527       -58.36960       7.29433         10.00000       
-50.63600       -58.36960       7.73360         10.00000       
-48.25639       -58.36960       10.11321        10.00000       
-47.76474       -58.36960       10.60486        10.00000       
-48.78988       -58.36960       9.57972         10.00000       
-58.46119       -58.36960       0.09159         10.00000       
-49.77633       -58.36960       8.59327         10.00000       
-49.89601       -58.36960       8.47359         10.00000       
-49.01706       -58.36960       9.35254         10.00000       
-51.49306       -58.36960       6.87654         10.00000       
-51.19409       -58.36960       7.17551         10.00000       
-58.25111       -58.36960       0.11849         10.00000       
-58.88228       -58.36960       0.51268         10.00000       
-58.67410       -58.36960       0.30450         10.00000       
-58.83948       -58.36960       0.46988         10.00000       
-49.83643       -58.36949       8.53306         10.00000       
-59.12896       -58.36960       0.75936         10.00000       
-58.64208       -58.36960       0.27248         10.00000       
-59.00755       -58.36960       0.63795         10.00000       
-59.33291       -58.36960       0.96331         10.00000       
-58.86314       -58.36960       0.49354         10.00000       
-58.70933       -58.36960       0.33973         10.00000       
-58.26542       -58.36960       0.10418         10.00000       
-58.98853       -58.36960       0.61893         10.00000       
-58.77976       -58.36960       0.41016         10.00000       
-58.32098       -58.36960       0.04862         10.00000       
-58.66985       -58.36960       0.30025         10.00000       
-58.63466       -58.36960       0.26506         10.00000       
-58.77762       -58.36960       0.40802         10.00000       
-59.36402       -58.36960       0.99442         10.00000       
-58.45004       -58.36960       0.08044         10.00000       
-58.89028       -58.36960       0.52068         10.00000       
-58.54569       -58.36960       0.17609         10.00000       
-58.82070       -58.36960       0.45110         10.00000       
-59.09556       -58.36960       0.72596         10.00000       
-59.36325       -58.36850       0.99474         10.00000       
-58.95761       -58.36960       0.58801         10.00000       
-58.63333       -58.36960       0.26373         10.00000       
-58.89572       -58.36960       0.52612         10.00000       
-58.57498       -58.36960       0.20538         10.00000       
-59.00634       -58.36960       0.63674         10.00000       
-58.81955       -58.36960       0.44995         10.00000       
-59.47889       -58.36960       1.10929         10.00000       
-58.62556       -58.36960       0.25596         10.00000       
-51.30504       -58.36960       7.06456         10.00000       
-59.16456       -58.36960       0.79496         10.00000       
-58.68236       -58.36916       0.31320         10.00000       
-59.08055       -58.36946       0.71109         10.00000       
-49.61680       -58.36958       8.75277         10.00000       
-51.61556       -58.36960       6.75404         10.00000       
-48.83721       -58.36960       9.53239         10.00000       
-50.57454       -58.36960       7.79506         10.00000       
-51.73826       -58.36960       6.63134         10.00000       
-49.76437       -58.36960       8.60523         10.00000       
-51.68370       -58.36960       6.68590         10.00000       
-50.02758       -58.36960       8.34202         10.00000       
-58.44687       -58.36960       0.07727         10.00000       
-49.94678       -58.36960       8.42282         10.00000       
-48.86889       -58.36960       9.50071         10.00000       
