# Reference      Predicted      Error          #atoms         
-284.92481      -286.79534      1.87054         64.00000       
-265.81100      -265.71931      0.09169         64.00000       
-281.94489      -282.51207      0.56719         64.00000       
-278.76036      -279.63863      0.87827         64.00000       
-279.86415      -280.98701      1.12287         64.00000       
-45.48741       -45.70934       0.22192         64.00000       
-230.57524      -230.42344      0.15180         64.00000       
-224.40963      -224.05797      0.35166         64.00000       
-280.88291      -282.19127      1.30837         64.00000       
-282.95169      -283.73508      0.78339         64.00000       
-186.29364      -185.52148      0.77215         64.00000       
-268.72534      -268.58739      0.13794         64.00000       
-210.69545      -209.81472      0.88073         64.00000       
-107.61183      -107.52052      0.09131         64.00000       
-156.67615      -156.17343      0.50273         64.00000       
-11.02388       -10.50632       0.51756         4.00000        
-18.20424       -18.18523       0.01901         4.00000        
-16.23381       -15.83705       0.39676         4.00000        
-16.92996       -16.51000       0.41996         4.00000        
-18.14202       -18.03305       0.10897         4.00000        
-18.18948       -18.12728       0.06219         4.00000        
-16.64147       -16.55376       0.08771         4.00000        
-16.47513       -16.06132       0.41381         4.00000        
-16.15373       -16.01025       0.14349         4.00000        
-15.57742       -15.37008       0.20733         4.00000        
-17.83670       -17.59101       0.24570         4.00000        
-17.52206       -17.17281       0.34925         4.00000        
-17.68861       -17.38774       0.30087         4.00000        
-17.04891       -17.00598       0.04292         4.00000        
-18.06546       -17.91167       0.15379         4.00000        
-15.98498       -15.61340       0.37158         4.00000        
-18.01608       -18.04043       0.02435         4.00000        
-18.18313       -18.18833       0.00520         4.00000        
-17.38338       -17.37467       0.00870         4.00000        
-13.22443       -12.79828       0.42616         4.00000        
-17.86108       -17.88722       0.02614         4.00000        
-17.33871       -16.95476       0.38396         4.00000        
-17.14084       -16.73359       0.40726         4.00000        
-14.90429       -14.62717       0.27712         4.00000        
-14.12371       -13.77377       0.34994         4.00000        
-16.70757       -16.28562       0.42195         4.00000        
-12.19559       -11.71998       0.47561         4.00000        
-17.65215       -17.66666       0.01451         4.00000        
-18.12184       -18.14017       0.01832         4.00000        
-17.96286       -17.76480       0.19806         4.00000        
-132.27560      -132.32882      0.05322         32.00000       
-138.78137      -138.43385      0.34752         32.00000       
-127.44122      -127.21616      0.22506         32.00000       
-135.74294      -134.99790      0.74503         32.00000       
-138.40146      -137.79291      0.60855         32.00000       
-136.91892      -136.33954      0.57938         32.00000       
-137.39937      -137.16713      0.23224         32.00000       
-134.77223      -134.66769      0.10454         32.00000       
-138.75994      -138.45094      0.30900         32.00000       
-136.90759      -136.72344      0.18415         32.00000       
-139.34216      -138.51963      0.82253         32.00000       
-136.19626      -136.07420      0.12206         32.00000       
-136.51028      -136.40602      0.10426         32.00000       
-137.72594      -137.50983      0.21611         32.00000       
-138.05404      -137.68502      0.36902         32.00000       
-137.79472      -137.42929      0.36543         32.00000       
-139.37239      -139.01559      0.35679         32.00000       
-135.27012      -135.12371      0.14641         32.00000       
-136.32320      -135.92251      0.40069         32.00000       
-138.87780      -138.76077      0.11702         32.00000       
-137.90157      -137.51333      0.38823         32.00000       
-138.37207      -138.10836      0.26371         32.00000       
-134.07365      -134.28348      0.20983         32.00000       
-135.22388      -135.04958      0.17430         32.00000       
-137.17230      -136.97623      0.19607         32.00000       
-138.29985      -137.67105      0.62880         32.00000       
-137.76415      -137.42622      0.33793         32.00000       
-135.85834      -136.00868      0.15034         32.00000       
-135.02822      -135.18362      0.15541         32.00000       
-138.50408      -138.24402      0.26006         32.00000       
-136.54103      -136.09435      0.44668         32.00000       
-138.36475      -138.07024      0.29450         32.00000       
-135.83649      -135.37510      0.46139         32.00000       
-133.13779      -133.04253      0.09526         32.00000       
-139.18339      -139.00016      0.18323         32.00000       
-137.31792      -137.29594      0.02198         32.00000       
-138.41032      -138.24405      0.16626         32.00000       
-134.02229      -133.51138      0.51092         32.00000       
-138.22159      -137.80925      0.41234         32.00000       
-135.71377      -135.60557      0.10820         32.00000       
-138.78756      -138.23519      0.55237         32.00000       
-128.59046      -128.71801      0.12754         32.00000       
-138.53668      -138.70529      0.16862         32.00000       
-138.64633      -138.52590      0.12043         32.00000       
-135.13504      -134.97750      0.15755         32.00000       
-137.33534      -136.81240      0.52294         32.00000       
-139.60733      -139.08446      0.52286         32.00000       
-140.15307      -139.87603      0.27704         32.00000       
-133.71461      -132.82464      0.88997         32.00000       
-138.98379      -138.83142      0.15238         32.00000       
-137.30663      -136.96209      0.34454         32.00000       
-138.02960      -137.56653      0.46307         32.00000       
-138.44877      -138.58398      0.13521         32.00000       
-139.74326      -139.65100      0.09225         32.00000       
-137.78570      -137.60164      0.18406         32.00000       
-136.96142      -136.48272      0.47870         32.00000       
-138.01189      -137.95148      0.06041         32.00000       
-139.68471      -139.19100      0.49370         32.00000       
-135.31228      -135.24234      0.06994         32.00000       
-137.13991      -137.08339      0.05652         32.00000       
-138.26593      -137.97169      0.29424         32.00000       
-138.58207      -138.70717      0.12510         32.00000       
-138.86178      -138.64468      0.21710         32.00000       
-139.63879      -139.22857      0.41022         32.00000       
-139.03134      -138.74071      0.29063         32.00000       
-137.35679      -137.17935      0.17744         32.00000       
-135.70169      -135.13942      0.56227         32.00000       
-136.41224      -135.85692      0.55532         32.00000       
-134.79773      -134.75625      0.04149         32.00000       
-136.15569      -136.23980      0.08411         32.00000       
-135.15734      -135.06484      0.09250         32.00000       
-139.73267      -139.32367      0.40900         32.00000       
-138.17224      -137.95120      0.22104         32.00000       
-139.46249      -139.45079      0.01170         32.00000       
-136.55909      -136.43531      0.12378         32.00000       
-135.10287      -134.82268      0.28019         32.00000       
-136.14537      -136.40013      0.25476         32.00000       
-135.41264      -135.22868      0.18396         32.00000       
-135.69710      -135.87243      0.17533         32.00000       
-136.62103      -136.08875      0.53228         32.00000       
-138.47859      -137.76450      0.71409         32.00000       
-137.28332      -136.91835      0.36496         32.00000       
-138.87447      -138.62616      0.24831         32.00000       
-136.34838      -136.21819      0.13018         32.00000       
-139.84774      -139.46876      0.37898         32.00000       
-138.61970      -138.43835      0.18135         32.00000       
-137.70367      -137.57108      0.13259         32.00000       
-136.68415      -135.96909      0.71506         32.00000       
-139.70177      -138.57192      1.12985         32.00000       
-135.61236      -135.60214      0.01022         32.00000       
-137.30503      -136.94573      0.35930         32.00000       
-135.36001      -134.50188      0.85813         32.00000       
-136.66232      -136.36689      0.29543         32.00000       
-137.04429      -136.85221      0.19208         32.00000       
-133.96695      -133.47906      0.48789         32.00000       
-139.52595      -139.42253      0.10342         32.00000       
-140.40975      -140.05822      0.35154         32.00000       
-138.79005      -138.58874      0.20130         32.00000       
-135.85319      -136.03159      0.17839         32.00000       
-136.46775      -136.28602      0.18173         32.00000       
-134.07380      -133.81187      0.26193         32.00000       
-139.47023      -138.80360      0.66663         32.00000       
-137.41204      -137.39213      0.01991         32.00000       
-139.64004      -139.54165      0.09839         32.00000       
-138.86587      -138.39938      0.46649         32.00000       
-136.55093      -136.30830      0.24263         32.00000       
-138.05726      -137.03240      1.02486         32.00000       
-137.69801      -136.72228      0.97574         32.00000       
-136.79342      -136.64697      0.14645         32.00000       
-138.70122      -138.77687      0.07565         32.00000       
-133.43585      -133.27301      0.16284         32.00000       
-136.12258      -136.20363      0.08105         32.00000       
-137.22950      -137.30400      0.07450         32.00000       
-137.30896      -136.98708      0.32188         32.00000       
-138.80800      -138.22640      0.58161         32.00000       
-138.71418      -138.30667      0.40751         32.00000       
-138.56926      -138.23462      0.33464         32.00000       
-137.02384      -136.65747      0.36636         32.00000       
-139.25101      -139.03860      0.21241         32.00000       
-136.19097      -135.98072      0.21024         32.00000       
-138.06980      -137.81775      0.25205         32.00000       
-138.73671      -138.43960      0.29710         32.00000       
-136.64274      -136.58018      0.06257         32.00000       
-138.86861      -138.77387      0.09474         32.00000       
-138.53310      -137.96065      0.57245         32.00000       
-137.30423      -136.73868      0.56556         32.00000       
-135.40327      -135.58096      0.17769         32.00000       
-138.57864      -138.42146      0.15718         32.00000       
-135.36801      -135.26029      0.10772         32.00000       
-136.58620      -136.31458      0.27162         32.00000       
-137.25059      -136.86033      0.39026         32.00000       
-137.50627      -137.41042      0.09585         32.00000       
-137.14667      -136.99893      0.14773         32.00000       
-137.04440      -136.79252      0.25189         32.00000       
