# Reference      Predicted      Error          #atoms         
-209.31316      -209.42765      0.11448         64.00000       
-206.99713      -206.99426      0.00286         64.00000       
-209.35059      -209.32012      0.03047         64.00000       
-206.38679      -206.50093      0.11414         64.00000       
-204.95354      -205.05729      0.10374         64.00000       
-204.21059      -204.09819      0.11240         64.00000       
-206.06149      -205.98043      0.08106         64.00000       
-209.56706      -209.44248      0.12458         64.00000       
-201.98806      -202.10016      0.11210         64.00000       
-197.55883      -197.75688      0.19805         64.00000       
-204.29647      -204.45627      0.15981         64.00000       
-205.67252      -205.60237      0.07014         64.00000       
-206.34358      -206.32547      0.01811         64.00000       
-208.17399      -208.44602      0.27204         64.00000       
-201.96601      -202.28374      0.31772         64.00000       
-206.62440      -206.61631      0.00809         64.00000       
-209.48050      -209.34126      0.13924         64.00000       
-205.06687      -205.08935      0.02248         64.00000       
-204.71632      -204.82211      0.10579         64.00000       
-202.98250      -202.90765      0.07485         64.00000       
-208.93997      -208.95006      0.01009         64.00000       
-209.82403      -209.73006      0.09398         64.00000       
-208.78976      -208.63587      0.15389         64.00000       
-210.98833      -210.81107      0.17725         64.00000       
-203.27532      -203.21021      0.06511         64.00000       
-210.39102      -210.37546      0.01556         64.00000       
-209.73118      -209.68364      0.04754         64.00000       
-207.42188      -207.46727      0.04539         64.00000       
-209.22835      -209.10433      0.12402         64.00000       
-210.03232      -209.99548      0.03685         64.00000       
-206.62150      -206.61990      0.00160         64.00000       
-209.03027      -208.94106      0.08921         64.00000       
-203.91420      -204.07577      0.16157         64.00000       
-203.22793      -202.96652      0.26141         64.00000       
-209.66712      -209.60095      0.06617         64.00000       
-205.06346      -205.29300      0.22954         64.00000       
-207.69051      -207.62149      0.06902         64.00000       
-204.68834      -204.83767      0.14933         64.00000       
-207.32524      -207.32870      0.00346         64.00000       
-208.16257      -208.18366      0.02109         64.00000       
-210.10489      -209.90168      0.20321         64.00000       
-209.26129      -209.20699      0.05431         64.00000       
-205.50820      -205.48787      0.02033         64.00000       
-208.43400      -208.48106      0.04705         64.00000       
-200.81658      -201.18026      0.36368         64.00000       
-205.47688      -205.47758      0.00070         64.00000       
-207.44106      -207.53360      0.09254         64.00000       
-207.03324      -206.92443      0.10881         64.00000       
-208.23264      -208.15740      0.07524         64.00000       
-207.62176      -207.70907      0.08731         64.00000       
-209.85174      -209.64226      0.20948         64.00000       
-210.12539      -209.96626      0.15913         64.00000       
-209.12897      -209.17476      0.04579         64.00000       
-207.86962      -207.86095      0.00867         64.00000       
-208.99361      -208.84934      0.14427         64.00000       
-207.35486      -207.20125      0.15361         64.00000       
-200.61591      -200.78160      0.16569         64.00000       
-208.67890      -208.77007      0.09117         64.00000       
-208.54304      -208.33685      0.20618         64.00000       
-207.85963      -207.70593      0.15371         64.00000       
-202.77778      -202.77113      0.00665         64.00000       
-208.31155      -208.19891      0.11263         64.00000       
-208.35353      -208.21141      0.14212         64.00000       
-209.19187      -209.17477      0.01710         64.00000       
-204.82415      -205.02691      0.20277         64.00000       
-204.28296      -204.26175      0.02121         64.00000       
-206.59045      -206.39649      0.19395         64.00000       
-209.64977      -209.50714      0.14263         64.00000       
-202.34979      -202.52749      0.17769         64.00000       
-206.07619      -206.01624      0.05994         64.00000       
-204.66828      -204.56300      0.10528         64.00000       
-207.60532      -207.66463      0.05931         64.00000       
-206.67268      -206.57960      0.09309         64.00000       
-205.61066      -205.64663      0.03596         64.00000       
-208.32868      -208.24484      0.08384         64.00000       
-208.22939      -208.23889      0.00949         64.00000       
-207.95086      -207.62776      0.32310         64.00000       
-208.53130      -208.34927      0.18203         64.00000       
-209.27935      -209.25686      0.02249         64.00000       
-208.04675      -207.91888      0.12788         64.00000       
-209.16782      -209.00161      0.16621         64.00000       
-208.99886      -208.85788      0.14098         64.00000       
-205.21619      -205.10499      0.11120         64.00000       
-210.64483      -210.57063      0.07420         64.00000       
-209.60549      -209.46571      0.13978         64.00000       
-208.55909      -208.46676      0.09233         64.00000       
-204.40698      -204.37469      0.03229         64.00000       
-209.66884      -209.52151      0.14733         64.00000       
-201.82750      -201.99998      0.17249         64.00000       
-208.35874      -208.31897      0.03978         64.00000       
-209.40999      -209.26858      0.14141         64.00000       
-207.78164      -207.81721      0.03557         64.00000       
-197.19189      -197.73687      0.54498         64.00000       
-204.56070      -204.45825      0.10245         64.00000       
-204.70607      -204.65821      0.04786         64.00000       
-207.58816      -207.43393      0.15423         64.00000       
-206.36368      -206.39159      0.02791         64.00000       
-205.13242      -205.11883      0.01360         64.00000       
-206.43742      -206.45266      0.01524         64.00000       
-209.39577      -209.32564      0.07013         64.00000       
-208.45184      -208.41433      0.03750         64.00000       
-208.57591      -208.58353      0.00762         64.00000       
-209.57844      -209.47417      0.10426         64.00000       
-209.02695      -208.83703      0.18992         64.00000       
-206.18879      -206.19576      0.00697         64.00000       
-209.01090      -209.03368      0.02278         64.00000       
-205.82876      -205.85771      0.02894         64.00000       
