# Reference      Predicted      Error          #atoms         
-208.11417      -208.05568      0.05849         64.00000       
-207.34459      -207.13725      0.20734         64.00000       
-205.11285      -205.01833      0.09452         64.00000       
-210.36852      -210.44206      0.07355         64.00000       
-208.63312      -208.73698      0.10386         64.00000       
-197.51237      -197.31549      0.19688         64.00000       
-209.59922      -209.59038      0.00884         64.00000       
-206.63228      -206.30957      0.32271         64.00000       
-206.23133      -206.13121      0.10012         64.00000       
-205.72285      -205.43061      0.29224         64.00000       
-207.38918      -207.53278      0.14359         64.00000       
-200.50072      -200.44217      0.05855         64.00000       
-206.52875      -206.68360      0.15485         64.00000       
-206.63725      -207.17148      0.53424         64.00000       
-204.43214      -204.60289      0.17074         64.00000       
-200.76203      -200.42469      0.33734         64.00000       
-206.98236      -207.03084      0.04848         64.00000       
-202.42511      -202.79419      0.36907         64.00000       
-205.22322      -204.66613      0.55709         64.00000       
-210.63167      -210.49758      0.13409         64.00000       
-204.74845      -205.25645      0.50801         64.00000       
-209.03655      -209.12553      0.08899         64.00000       
-203.52840      -203.70823      0.17983         64.00000       
-209.28117      -209.21161      0.06956         64.00000       
-204.34128      -204.05202      0.28927         64.00000       
-203.80784      -203.96207      0.15424         64.00000       
-206.06066      -205.82111      0.23955         64.00000       
-201.80032      -201.26587      0.53445         64.00000       
-199.74987      -199.16424      0.58562         64.00000       
-207.96084      -207.92468      0.03616         64.00000       
-208.98266      -209.10596      0.12329         64.00000       
-201.46483      -201.52741      0.06258         64.00000       
-201.40482      -201.44842      0.04360         64.00000       
-210.16667      -209.88738      0.27929         64.00000       
-202.17813      -202.67742      0.49929         64.00000       
-206.66829      -206.74476      0.07647         64.00000       
-209.90901      -209.86345      0.04556         64.00000       
-208.02003      -208.13969      0.11966         64.00000       
-205.01849      -204.78292      0.23557         64.00000       
-208.53778      -208.73093      0.19315         64.00000       
-208.19484      -208.25817      0.06333         64.00000       
-207.52792      -207.62848      0.10056         64.00000       
-206.91312      -206.61167      0.30145         64.00000       
-209.61186      -209.63853      0.02667         64.00000       
-208.80419      -208.99531      0.19112         64.00000       
-201.02995      -201.29475      0.26480         64.00000       
-207.89744      -207.70141      0.19603         64.00000       
-198.89380      -198.52710      0.36670         64.00000       
-207.68966      -207.80471      0.11505         64.00000       
-209.59643      -209.78671      0.19028         64.00000       
-203.20438      -203.24703      0.04265         64.00000       
-209.66305      -209.54682      0.11623         64.00000       
-208.55149      -208.17278      0.37871         64.00000       
-208.27531      -208.11409      0.16121         64.00000       
-205.99713      -206.22859      0.23145         64.00000       
-208.32575      -208.51225      0.18651         64.00000       
-207.23223      -206.86541      0.36682         64.00000       
-196.89780      -197.27296      0.37517         64.00000       
-210.39368      -210.30886      0.08482         64.00000       
-197.24657      -198.07675      0.83018         64.00000       
-206.54252      -206.63304      0.09052         64.00000       
-205.50822      -204.96679      0.54142         64.00000       
-206.27446      -206.64332      0.36886         64.00000       
-203.57021      -203.37765      0.19256         64.00000       
-208.03330      -208.24697      0.21367         64.00000       
-201.27515      -201.15416      0.12099         64.00000       
-209.73547      -209.52591      0.20957         64.00000       
-206.50666      -206.45878      0.04787         64.00000       
-209.83202      -209.86703      0.03502         64.00000       
-200.75303      -200.82275      0.06972         64.00000       
-207.08871      -206.87937      0.20934         64.00000       
-206.77606      -206.54115      0.23491         64.00000       
-207.43735      -207.31407      0.12328         64.00000       
-202.51199      -202.63161      0.11962         64.00000       
-203.20828      -203.36551      0.15724         64.00000       
-209.54208      -209.82275      0.28066         64.00000       
-208.02352      -207.84294      0.18058         64.00000       
-209.32113      -209.42024      0.09911         64.00000       
-209.55511      -209.57517      0.02006         64.00000       
-208.13280      -208.37365      0.24085         64.00000       
-207.91443      -208.29872      0.38429         64.00000       
-208.62093      -208.64812      0.02719         64.00000       
-208.19342      -208.01208      0.18134         64.00000       
-206.12547      -206.43124      0.30577         64.00000       
-209.27758      -209.33899      0.06141         64.00000       
-208.48074      -208.51216      0.03142         64.00000       
-203.62512      -203.39802      0.22711         64.00000       
-200.61686      -200.13582      0.48104         64.00000       
-209.76544      -209.48688      0.27855         64.00000       
-208.06259      -208.26545      0.20286         64.00000       
-207.75974      -208.00378      0.24404         64.00000       
-209.39722      -209.29654      0.10068         64.00000       
-201.37010      -201.59999      0.22990         64.00000       
-203.42214      -203.13197      0.29016         64.00000       
-202.09973      -201.85861      0.24112         64.00000       
-201.27617      -201.35688      0.08071         64.00000       
-207.70097      -207.68175      0.01922         64.00000       
-207.15412      -207.28304      0.12892         64.00000       
-206.26232      -206.43634      0.17403         64.00000       
-205.54786      -205.63559      0.08773         64.00000       
-206.36624      -206.64132      0.27508         64.00000       
-205.65832      -205.42019      0.23813         64.00000       
-209.31316      -209.28511      0.02805         64.00000       
-206.99713      -207.19301      0.19589         64.00000       
-209.35059      -209.39666      0.04607         64.00000       
-206.38679      -206.27790      0.10889         64.00000       
-204.95354      -204.70058      0.25296         64.00000       
-204.21059      -204.36763      0.15704         64.00000       
-206.06149      -205.79612      0.26537         64.00000       
-209.56706      -209.58541      0.01835         64.00000       
-201.98806      -201.68776      0.30030         64.00000       
-197.55883      -197.74629      0.18747         64.00000       
-204.29647      -204.24578      0.05069         64.00000       
-205.67252      -205.42057      0.25195         64.00000       
-206.34358      -206.01046      0.33312         64.00000       
-208.17399      -208.33922      0.16523         64.00000       
-201.96601      -202.36653      0.40052         64.00000       
-206.62440      -206.31512      0.30928         64.00000       
-209.48050      -209.45953      0.02097         64.00000       
-205.06687      -204.62642      0.44045         64.00000       
-204.71632      -204.61144      0.10488         64.00000       
-202.98250      -203.00778      0.02529         64.00000       
-208.93997      -208.84029      0.09968         64.00000       
-209.82403      -209.77894      0.04509         64.00000       
-208.78976      -208.64653      0.14323         64.00000       
-210.98833      -210.92087      0.06746         64.00000       
-203.27532      -203.16613      0.10920         64.00000       
-210.39102      -210.38195      0.00908         64.00000       
-209.73118      -209.72405      0.00713         64.00000       
-207.42188      -207.59234      0.17045         64.00000       
-209.22835      -209.13934      0.08900         64.00000       
-210.03232      -210.19555      0.16323         64.00000       
-206.62150      -206.78411      0.16261         64.00000       
-209.03027      -209.19397      0.16370         64.00000       
-203.91420      -204.08762      0.17342         64.00000       
-203.22793      -202.98397      0.24396         64.00000       
-209.66712      -209.52128      0.14584         64.00000       
-205.06346      -205.09120      0.02774         64.00000       
-207.69051      -207.44039      0.25012         64.00000       
-204.68834      -204.77907      0.09073         64.00000       
-207.32524      -207.72226      0.39702         64.00000       
-208.16257      -208.28212      0.11954         64.00000       
-210.10489      -209.94236      0.16253         64.00000       
-209.26129      -209.13965      0.12164         64.00000       
-205.50820      -205.24004      0.26816         64.00000       
-208.43400      -208.72482      0.29082         64.00000       
-200.81658      -201.43509      0.61850         64.00000       
-205.47688      -205.52652      0.04964         64.00000       
-207.44106      -207.52435      0.08328         64.00000       
-207.03324      -206.52221      0.51103         64.00000       
-208.23264      -208.31616      0.08352         64.00000       
-207.62176      -207.50233      0.11944         64.00000       
-209.85174      -209.73370      0.11804         64.00000       
-210.12539      -209.88464      0.24075         64.00000       
-209.12897      -209.28727      0.15830         64.00000       
-207.86962      -207.84758      0.02204         64.00000       
-208.99361      -209.14195      0.14834         64.00000       
-207.35486      -206.84900      0.50586         64.00000       
-200.61591      -200.10313      0.51277         64.00000       
-208.67890      -208.73166      0.05275         64.00000       
-208.54304      -208.31927      0.22377         64.00000       
-207.85963      -207.76520      0.09443         64.00000       
-202.77778      -202.67931      0.09847         64.00000       
-208.31155      -208.35371      0.04217         64.00000       
-208.35353      -208.15575      0.19777         64.00000       
-209.19187      -209.13687      0.05499         64.00000       
-204.82415      -205.32448      0.50034         64.00000       
-204.28296      -203.76146      0.52150         64.00000       
-206.59045      -206.58887      0.00158         64.00000       
-209.64977      -209.76223      0.11246         64.00000       
-202.34979      -202.51043      0.16063         64.00000       
-206.07619      -205.86463      0.21156         64.00000       
-204.66828      -203.99557      0.67271         64.00000       
-207.60532      -207.87406      0.26874         64.00000       
-206.67268      -206.49547      0.17721         64.00000       
-205.61066      -205.37092      0.23974         64.00000       
-208.32868      -208.37296      0.04428         64.00000       
-208.22939      -208.33669      0.10730         64.00000       
-207.95086      -207.76501      0.18585         64.00000       
-208.53130      -208.41417      0.11713         64.00000       
-209.27935      -209.42786      0.14851         64.00000       
-208.04675      -208.24376      0.19700         64.00000       
-209.16782      -209.10031      0.06751         64.00000       
-208.99886      -209.02019      0.02133         64.00000       
-205.21619      -205.20224      0.01395         64.00000       
-210.64483      -210.61265      0.03218         64.00000       
-209.60549      -209.43764      0.16785         64.00000       
-208.55909      -208.67676      0.11767         64.00000       
-204.40698      -204.35701      0.04997         64.00000       
-209.66884      -209.51912      0.14972         64.00000       
-201.82750      -202.33225      0.50475         64.00000       
-208.35874      -208.44824      0.08950         64.00000       
-209.40999      -209.46746      0.05747         64.00000       
-207.78164      -207.65634      0.12530         64.00000       
-197.19189      -197.86527      0.67338         64.00000       
-204.56070      -203.95578      0.60492         64.00000       
-204.70607      -204.61555      0.09052         64.00000       
-207.58816      -207.26915      0.31901         64.00000       
-206.36368      -206.34255      0.02112         64.00000       
-205.13242      -204.98895      0.14347         64.00000       
-206.43742      -206.23243      0.20500         64.00000       
-209.39577      -209.52255      0.12677         64.00000       
-208.45184      -208.65595      0.20411         64.00000       
-208.57591      -208.50086      0.07506         64.00000       
-209.57844      -209.48934      0.08909         64.00000       
-209.02695      -208.99063      0.03632         64.00000       
-206.18879      -206.14489      0.04390         64.00000       
-209.01090      -209.01087      0.00003         64.00000       
-205.82876      -205.86097      0.03221         64.00000       
-208.32525      -208.38753      0.06228         64.00000       
-204.40704      -204.07889      0.32816         64.00000       
-210.62472      -210.44406      0.18066         64.00000       
-209.71013      -209.71495      0.00482         64.00000       
